"Step","[256, 256, 256, 128], lr=0.0005, alt-cropped-validation - learning_rate_step","[256, 256, 256, 128], lr=0.0005, alt-cropped-validation - learning_rate_step__MIN","[256, 256, 256, 128], lr=0.0005, alt-cropped-validation - learning_rate_step__MAX"
"27","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"28","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"29","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"32","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"33","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"34","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"35","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"36","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"37","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"38","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"39","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"40","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"41","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"42","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"43","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"44","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"45","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"46","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"47","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"48","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"49","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"50","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"51","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"52","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"53","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"54","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"55","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"56","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"57","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"58","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"59","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"60","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"61","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"62","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"65","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"66","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"67","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"68","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"69","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"70","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"71","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"72","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"73","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"74","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"75","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"76","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"77","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"78","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"79","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"80","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"81","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"82","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"83","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"84","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"85","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"86","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"87","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"88","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"89","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"90","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"91","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"92","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"93","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"94","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"95","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"98","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"99","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"100","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"101","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"102","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"103","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"104","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"105","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"106","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"107","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"108","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"109","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"110","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"111","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"112","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"113","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"114","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"115","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"116","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"117","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"118","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"119","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"120","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"121","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"122","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"123","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"124","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"125","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"126","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"127","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"128","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"131","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"132","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"133","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"134","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"135","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"136","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"137","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"138","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"139","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"140","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"141","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"142","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"143","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"144","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"145","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"146","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"147","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"148","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"149","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"150","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"151","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"152","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"153","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"154","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"155","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"156","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"157","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"158","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"159","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"160","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"161","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"164","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"165","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"166","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"167","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"168","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"169","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"170","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"171","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"172","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"173","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"174","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"175","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"176","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"177","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"178","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"179","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"180","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"181","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"182","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"183","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"184","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"185","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"186","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"187","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"188","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"189","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"190","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"191","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"192","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"193","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"194","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"197","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"198","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"199","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"200","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"201","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"202","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"203","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"204","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"205","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"206","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"207","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"208","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"209","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"210","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"211","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"212","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"213","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"214","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"215","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"216","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"217","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"218","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"219","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"220","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"221","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"222","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"223","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"224","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"225","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"226","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"227","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"230","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"231","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"232","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"233","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"234","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"235","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"236","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"237","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"238","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"239","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"240","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"241","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"242","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"243","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"244","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"245","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"246","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"247","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"248","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"249","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"250","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"251","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"252","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"253","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"254","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"255","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"256","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"257","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"258","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"259","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"260","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"263","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"264","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"265","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"266","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"267","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"268","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"269","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"270","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"271","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"272","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"273","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"274","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"275","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"276","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"277","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"278","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"279","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"280","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"281","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"282","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"283","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"284","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"285","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"286","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"287","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"288","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"289","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"290","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"291","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"292","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"293","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"296","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"297","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"298","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"299","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"300","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"301","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"302","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"303","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"304","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"305","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"306","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"307","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"308","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"309","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"310","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"311","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"312","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"313","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"314","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"315","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"316","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"317","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"318","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"319","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"320","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"321","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"322","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"323","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"324","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"325","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"326","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"329","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"330","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"331","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"332","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"333","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"334","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"335","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"336","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"337","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"338","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"339","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"340","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"341","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"342","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"343","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"344","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"345","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"346","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"347","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"348","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"349","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"350","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"351","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"352","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"353","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"354","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"355","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"356","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"357","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"358","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"361","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"362","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"363","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"364","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"365","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"366","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"367","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"368","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"369","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"370","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"371","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"372","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"373","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"374","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"375","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"376","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"377","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"378","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"379","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"380","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"381","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"382","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"383","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"384","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"385","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"386","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"387","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"388","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"389","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"390","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"391","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"394","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"395","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"396","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"397","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"398","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"399","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"400","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"401","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"402","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"403","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"404","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"405","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"406","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"407","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"408","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"409","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"410","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"411","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"412","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"413","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"414","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"415","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"416","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"417","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"418","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"419","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"420","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"421","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"422","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"423","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"424","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"427","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"428","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
"429","0.0005000000237487257","0.0005000000237487257","0.0005000000237487257"
